,gene_names,Control_Gut_1,Control_Gut_2,Control_Gut_3,Control_Gut_4,Pseudomonas_Gut_1,Pseudomonas_Gut_2,Pseudomonas_Gut_3,Pseudomonas_Gut_4,Control_Carcass_1,Control_Carcass_2,Control_Carcass_3,Control_Carcass_4,Pseudomonas_Carcass_1,Pseudomonas_Carcass_2,Pseudomonas_Carcass_3,Pseudomonas_Carcass_4
3351,LOC101893345,8,35,31,33,7,23,34,18,35,16,11,14,26,11,14,31
3352,LOC109611831,3,6,6,5,2,5,5,3,11,8,10,10,11,7,10,10
3353,LOC101893794,2,3,4,4,2,3,3,2,7,5,6,7,6,5,7,5
3354,LOC101893631,6,22,23,19,5,12,20,9,24,16,19,15,16,15,18,27
3355,LOC101896113,1,3,3,3,1,2,3,2,3,2,2,3,2,1,2,3
3356,LOC101894082,3,11,17,14,3,8,13,6,15,6,6,6,11,6,7,23
3357,LOC101895416,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3358,LOC101896274,33,4,7,1,18,4,5,5,3,1,0,2,1,1,2,3
3359,LOC101896446,42,26,66,46,54,34,27,139,0,0,0,0,0,0,0,0
3360,LOC101896626,1,2,4,3,2,3,3,2,4,2,2,3,3,1,3,4
3361,LOC101896808,128,29,82,17,125,52,43,81,8,2,1,0,2,0,0,0
3362,LOC101894905,15867,7349,9853,8879,11157,16106,6538,7822,63,4,0,8,2,12,0,16
3363,LOC101895241,637,405,934,470,879,769,295,562,18,17,12,21,16,13,6,13
3364,LOC101897790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,LOC101896979,5,4,8,6,5,6,4,5,7,10,12,10,12,8,8,5
3366,LOC101897155,9,13,15,11,11,12,8,9,39,56,62,60,75,50,61,34
3367,LOC101897447,4,7,9,8,3,6,8,5,8,6,5,5,9,4,7,9
3368,LOC101897615,3,4,6,5,3,5,5,4,3,3,3,2,3,2,3,3
3369,LOC101897955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,LOC101898122,6,1,4,5,3,6,4,14,0,0,0,0,0,0,0,0
3371,LOC101899054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,LOC101898300,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,2
3373,LOC101898471,7,1,4,3,5,4,4,6,4,7,5,5,4,2,4,3
3374,LOC101899222,2,14,18,13,2,7,16,5,17,3,3,5,11,3,3,20
3375,LOC105261518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3376,LOC101899403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,LOC101898872,8574,24878,8342,17372,9703,13284,19049,15527,5112,3093,6948,2900,3401,8566,2649,3114
3378,LOC101899734,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0
3379,LOC101899909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3380,LOC109611833,1207,3792,1314,3007,1297,1978,3564,2504,581,171,639,181,306,1119,199,274
3381,LOC101900955,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1
3382,LOC101900597,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
3383,LOC101900780,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
3384,LOC101900253,0,1,0,0,0,0,1,0,25,17,19,18,17,33,26,17
3385,LOC101901133,1,1,1,1,1,1,1,1,2,3,3,3,2,1,3,1
3386,LOC101888411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,LOC101901298,1,1,2,2,0,1,1,1,2,1,1,2,1,1,1,2
3388,LOC101901456,15,23,35,25,15,22,25,18,30,20,19,22,26,17,20,36
3389,LOC101888578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,LOC101888754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,LOC101888932,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3392,LOC101901789,267,145,216,154,207,215,186,232,96,87,94,70,90,89,81,103
3393,LOC101901619,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0
3394,LOC101887330,12,14,19,16,11,12,14,12,32,23,29,30,30,29,34,34
3395,LOC101887943,6,12,11,11,5,9,10,7,11,12,9,9,11,4,8,11
3396,LOC101889113,2,4,4,3,2,3,4,2,4,4,3,3,3,5,5,4
3397,LOC101889292,1,3,3,2,1,2,2,1,6,6,5,5,8,5,7,5
3398,LOC101889465,0,1,2,1,0,1,1,0,5,3,4,3,3,3,4,4
3399,LOC101894969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,LOC101895128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3401,LOC101890699,13,14,18,18,13,14,17,14,19,19,17,22,19,14,19,14
3402,LOC101890413,20,28,36,29,25,22,27,24,33,28,26,28,36,20,25,35
3403,LOC101890239,6,17,18,18,5,12,16,6,17,5,4,6,11,5,5,18
3404,LOC101889968,3,5,8,5,3,2,4,4,9,7,5,6,7,4,7,6
3405,LOC101889797,3,6,9,7,2,3,5,4,12,8,7,7,10,4,8,7
3406,LOC101890873,3,12,11,13,4,9,12,5,11,6,5,6,11,5,4,11
3407,LOC101891044,15,22,36,28,14,20,26,18,36,25,26,27,35,20,28,36
3408,LOC101891446,54,87,83,85,60,68,58,61,85,91,88,79,93,77,65,88
3409,LOC101891627,11,9,11,9,10,9,9,9,13,14,18,13,13,8,13,12
3410,LOC101892143,117,144,160,102,116,132,93,110,158,154,153,132,190,135,176,142
3411,LOC101892311,249,124,202,187,157,252,186,298,136,127,109,139,103,112,171,131
3412,LOC101892604,4,6,6,7,3,5,7,5,8,7,7,8,8,7,7,8
3413,LOC101892776,33,48,63,50,31,46,54,35,51,47,48,46,66,35,44,52
3414,LOC101892950,2,5,6,6,1,4,6,2,4,2,2,2,3,2,2,5
3415,LOC101895298,2,4,6,6,2,3,4,3,5,3,4,3,5,2,3,5
3416,LOC101893408,48,53,53,41,43,48,41,36,56,53,51,56,56,51,53,60
3417,LOC101893242,54,56,60,54,44,56,56,50,64,76,63,66,73,57,54,82
3418,LOC101893573,8,9,11,11,9,9,9,9,13,11,13,12,13,8,12,12
3419,LOC101893848,153,208,227,202,164,184,225,157,179,186,170,157,221,118,152,205
3420,LOC101894022,3,8,10,9,1,5,8,4,10,6,5,6,7,4,5,16
3421,LOC101894198,27,28,32,30,20,27,30,29,21,14,13,13,18,12,15,29
3422,LOC101895467,2,6,7,8,2,7,8,4,6,3,3,2,6,2,2,7
3423,LOC101894372,0,0,0,0,0,0,0,0,2,4,2,1,2,2,2,2
3424,LOC101895648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425,LOC101894534,11,22,31,25,12,18,22,16,27,21,18,19,25,15,20,30
3426,LOC101895823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,LOC101896000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,LOC101894693,22,11,6,21,14,3,13,2,27,58,61,42,22,23,54,33
3429,LOC101896275,1,2,4,4,1,2,2,2,3,2,3,4,3,3,3,14
3430,LOC101896447,3,5,7,7,3,5,6,5,6,5,5,5,6,3,5,6
3431,LOC101897037,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0
3432,LOC101896627,9,49,18,36,15,15,23,9,144,189,155,221,202,168,139,111
3433,LOC101897213,1,3,5,1,3,2,3,1,12,23,19,16,20,9,17,7
3434,LOC101897394,4870,3514,2496,3776,8059,4653,3240,3719,3446,4804,3312,4170,4943,3411,2781,2735
3435,LOC101897560,4,10,9,6,2,4,5,4,81,82,88,115,94,114,124,64
3436,LOC101898247,18,18,20,20,17,19,21,17,21,23,25,18,25,19,21,18
3437,LOC101898419,307,240,252,269,248,280,242,275,1262,1227,1238,1616,1181,1627,1712,1167
3438,LOC101900711,1,2,3,2,1,2,2,1,2,3,2,3,4,1,2,5
3439,LOC101900889,1,3,3,3,1,2,2,2,3,4,2,3,3,2,2,4
3440,LOC101898593,7,29,32,25,8,20,29,16,27,12,9,15,28,14,13,48
3441,LOC101898769,6,7,11,8,4,7,8,6,12,11,8,8,12,7,8,13
3442,LOC101898937,11,14,18,14,11,12,14,11,18,18,19,19,23,15,19,16
3443,LOC101899112,31,32,35,35,28,33,32,32,42,43,41,45,44,33,38,41
3444,LOC101901072,2,4,5,5,2,4,5,3,4,3,4,3,5,2,3,4
3445,LOC101899284,40,61,70,50,34,37,53,43,71,64,66,69,61,51,61,77
3446,LOC101899461,220,193,194,216,218,223,210,257,158,138,137,130,155,116,125,161
3447,LOC101899735,58,44,66,57,54,59,54,60,62,52,58,61,60,50,66,61
3448,LOC101900363,28,34,44,35,26,33,31,30,36,35,32,33,40,26,30,43
3449,LOC101900534,33,21,22,12,33,1,6,7,1,25,8,5,11,7,10,11
3450,LOC101888058,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1
3451,LOC101901241,0,2,3,1,1,1,1,1,2,1,2,1,1,1,1,1
3452,LOC101901404,7,23,31,20,7,15,28,10,36,27,29,27,39,22,28,28
3453,LOC109611840,0,2,5,3,0,1,3,1,4,1,1,1,2,0,1,5
3454,LOC101888412,0,3,6,6,0,3,6,2,5,1,1,1,3,1,1,6
3455,LOC101901680,1,0,0,0,1,0,0,0,12,4,2,4,10,4,3,7
3456,LOC101887216,0,0,0,0,1,0,0,1,10,1,4,3,10,2,3,7
3457,LOC101887891,1,0,1,0,1,0,0,1,10,3,2,3,12,12,3,8
3458,LOC101888755,4,1,2,1,3,1,2,1,0,0,0,0,0,2,0,0
3459,LOC101887497,1,1,0,1,2,1,0,1,17,7,4,5,16,9,7,13
3460,LOC109611841,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
3461,LOC101890303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3462,LOC101889293,39,41,50,37,31,43,36,41,40,46,55,42,41,43,40,32
3463,LOC101890475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,LOC109611842,0,0,0,0,0,0,0,0,7,19,19,11,14,9,10,6
3465,LOC101889466,0,1,0,0,0,1,0,0,6,8,6,7,4,5,6,4
3466,LOC101890818,1,3,2,1,1,1,1,2,21,19,19,19,11,15,18,19
3467,LOC101889798,75,44,63,57,58,79,63,84,53,55,59,63,57,51,66,54
3468,LOC101889969,11,10,14,11,10,11,11,13,22,23,29,31,24,20,31,22
3469,LOC101890134,349,274,351,267,795,327,387,227,23,0,6,0,47,7,5,5
3470,LOC105261523,60,48,49,54,65,62,42,38,4,1,1,0,4,1,1,3
3471,LOC101890992,5,4,6,6,4,5,5,5,6,5,6,6,6,5,5,6
3472,LOC101893684,210,133,154,173,190,214,144,210,109,131,118,125,133,118,124,105
3473,LOC109611844,0,0,1,0,0,1,1,0,2,3,3,2,2,1,2,1
3474,LOC101891165,5,17,19,16,5,16,16,9,16,12,13,13,18,10,13,14
3475,LOC101891447,4,9,11,10,4,7,11,5,11,7,8,7,11,5,8,11
3476,LOC101891628,13,17,22,23,12,17,19,14,29,25,27,31,29,25,30,28
3477,LOC101892037,9,14,14,13,5,10,14,9,11,8,6,7,15,5,6,19
3478,LOC101892210,9,11,16,12,8,12,12,11,12,10,9,10,14,7,9,11
3479,LOC101893849,0,0,1,0,0,0,0,0,3,4,4,4,3,2,3,3
3480,LOC101892377,189,208,196,240,213,236,184,231,110,132,113,111,119,100,104,119
3481,LOC101892549,44,54,63,53,58,52,59,51,41,31,30,31,42,25,27,62
3482,LOC101892835,50,45,54,46,45,46,47,55,35,40,34,34,46,31,37,44
3483,LOC109611845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,LOC101893185,226,319,213,279,407,293,317,300,32,16,56,17,28,44,14,17
3485,LOC101894373,250,88,126,133,229,205,139,158,0,0,0,1,0,4,0,2
3486,LOC101893346,18,19,22,21,16,20,18,19,24,23,19,19,20,17,20,30
3487,LOC101893516,267,226,228,212,229,240,221,224,825,1023,1017,984,810,1176,1016,839
3488,LOC101894535,10,9,10,11,9,11,10,11,35,32,32,51,40,31,39,26
3489,LOC101894694,0,10,11,9,0,5,11,3,10,0,0,0,5,0,0,11
3490,LOC101894852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,LOC101895019,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
3492,LOC105261525,5,3,4,3,3,3,3,2,1,2,1,2,1,0,1,1
3493,LOC101895357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,LOC101895882,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0
3495,LOC101896213,2,6,8,7,3,5,6,4,9,8,5,8,9,5,7,9
3496,LOC101896562,3,3,6,5,2,3,4,3,7,6,7,7,5,3,6,4
3497,LOC101895185,7,8,7,7,8,6,8,7,10,13,11,12,10,10,9,11
3498,LOC101896743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3499,LOC101898123,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
3500,LOC105261526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,LOC101898301,7,12,12,11,7,10,12,8,14,10,10,12,16,7,11,11
3502,LOC101898472,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3503,LOC101898643,9,19,29,18,8,15,21,14,25,14,15,14,18,12,14,37
3504,LOC101898815,8,8,12,10,9,10,9,9,9,8,9,10,8,6,8,9
3505,LOC101888059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,LOC101899165,0,0,0,1,0,0,1,0,3,5,6,5,4,3,4,2
3507,LOC101898991,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3508,LOC101899961,4,3,4,5,3,5,4,5,7,6,4,5,6,3,4,3
3509,LOC101899787,9,14,14,12,8,10,11,9,61,55,57,73,69,78,73,52
3510,LOC101888242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,LOC105261527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,LOC109611858,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3513,LOC101900133,18,17,17,17,17,16,17,21,14,13,14,15,16,14,15,17
3514,LOC105261528,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,1
3515,LOC101888413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3516,LOC101900535,10,7,11,11,9,11,10,10,7,6,7,7,7,5,7,7
3517,LOC101900828,57,59,58,51,56,52,46,51,114,125,131,137,121,116,146,91
3518,LOC101888580,18,2,10,16,10,13,15,41,0,0,0,0,0,0,0,0
3519,LOC101888756,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3520,LOC101901457,6,8,12,10,4,8,10,7,12,9,10,9,9,7,8,14
3521,LOC101901790,5,6,8,8,3,7,9,5,11,7,6,7,8,6,7,10
3522,LOC101901620,16,15,16,19,15,17,15,17,16,13,17,19,16,17,18,16
3523,LOC101887331,7,12,13,12,6,10,12,9,14,9,8,11,13,8,9,16
3524,LOC101888934,4,3,4,4,4,4,3,4,2,2,3,2,2,2,2,1
3525,LOC101889114,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
3526,LOC101889294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,LOC101889467,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
3528,LOC101887498,0,1,0,1,0,0,1,0,12,14,15,15,12,14,15,10
3529,LOC101887780,14,115,27,40,7,17,31,10,256,237,272,279,194,246,227,240
3530,LOC101889629,2,2,1,1,1,2,2,1,6,11,12,9,7,5,11,8
3531,LOC101895533,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2
3532,LOC101890240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,LOC101895709,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
3534,LOC101895883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,LOC101890414,546,812,1105,671,612,719,691,631,816,712,601,764,738,609,923,791
3536,LOC101896053,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1
3537,LOC101896214,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1
3538,LOC101890584,10,8,5,8,5,7,11,7,5,6,4,3,11,4,6,15
3539,LOC101890755,16,47,50,45,12,29,35,28,36,25,29,37,49,17,30,61
3540,LOC101896386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,LOC101890929,64,76,82,66,75,70,68,65,105,135,163,144,168,114,140,94
3542,LOC101891217,4,9,9,7,3,6,7,5,8,6,5,5,7,4,5,10
3543,LOC101891392,45,35,39,39,43,45,38,40,301,219,241,390,236,371,377,279
3544,LOC101891915,3,3,2,3,4,3,2,2,6,6,4,5,6,3,5,5
3545,LOC101892211,6,8,7,7,5,7,6,9,10,6,7,6,7,6,7,10
3546,LOC101892378,36,33,38,38,51,44,34,43,40,36,39,35,41,29,32,44
3547,LOC101892836,5,9,9,7,6,5,7,6,9,9,11,11,11,8,8,15
3548,LOC101892659,54,77,81,71,45,58,74,62,153,164,153,181,153,153,161,172
3549,LOC101896744,4,4,6,5,4,5,5,4,6,8,8,6,5,3,6,6
3550,LOC101893006,11,7,11,11,4,10,10,16,24,18,19,26,19,20,19,19
3551,LOC101893632,0,9,13,12,0,6,11,4,11,2,2,2,6,2,2,14
3552,LOC101893795,3,7,12,9,3,6,8,4,9,4,4,4,8,2,4,12
3553,LOC101893969,2,2,3,3,2,3,2,2,2,2,2,2,2,1,2,2
3554,LOC101894143,15,19,26,25,15,20,21,16,25,24,26,27,32,17,22,21
3555,LOC101894536,18,39,40,30,21,21,32,23,47,46,50,43,50,36,31,59
3556,LOC101894695,14,41,46,40,12,22,42,21,47,38,29,33,42,19,23,65
3557,LOC101894853,1,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1
3558,LOC101895020,21,23,26,25,24,23,24,21,29,30,29,28,37,22,24,24
3559,LOC101895186,7,13,15,14,6,8,14,9,14,8,7,7,12,5,7,14
3560,LOC101895358,10,11,12,13,10,12,12,11,12,14,12,13,14,9,13,13
3561,LOC101896916,7,10,11,11,5,11,10,10,15,14,14,14,12,11,13,16
3562,LOC101897089,6,4,6,8,4,5,6,7,9,8,8,9,7,5,7,7
3563,LOC101887270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3564,LOC101897561,208,175,194,149,279,192,117,168,116,90,117,89,123,94,68,74
3565,LOC101887438,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
3566,LOC101897734,8,5,7,12,4,9,8,9,6,6,6,6,7,6,10,6
3567,LOC101887615,3,7,8,9,3,6,12,4,9,4,7,4,11,3,5,10
3568,LOC101897901,10,15,19,16,8,13,16,11,19,16,14,14,17,11,13,21
3569,LOC101898068,20,23,24,24,16,21,27,19,28,28,24,25,30,26,29,27
3570,LOC101898473,14,8,14,14,12,16,14,15,5,3,3,3,5,3,2,4
3571,LOC109611870,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3572,LOC101898644,113,423,184,173,170,134,182,109,898,1638,1254,1149,1513,864,918,513
3573,LOC101899622,39,22,41,41,36,47,34,32,32,25,31,37,32,29,37,24
3574,LOC101899462,30,16,26,18,30,31,16,25,24,22,38,25,32,35,36,17
3575,LOC101899285,89,43,77,75,90,61,87,12,5,1,2,0,18,3,1,1
3576,LOC101898938,1,1,1,1,0,1,0,0,4,8,6,7,5,4,6,6
3577,LOC101901736,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0
3578,LOC101900536,8,16,15,17,7,11,14,10,25,24,16,18,20,21,24,28
3579,LOC101900712,42,53,55,54,36,42,46,40,92,94,88,98,81,73,93,86
3580,LOC101900890,2,4,5,4,2,4,5,3,4,3,2,3,5,2,3,7
3581,LOC101901073,96,92,96,99,74,101,88,109,199,196,203,252,166,209,231,202
3582,LOC101901242,21,18,22,23,18,20,22,21,26,25,26,27,29,23,25,23
3583,LOC101887781,14,14,19,17,10,16,17,14,29,22,23,29,29,25,28,33
3584,LOC101887944,8,22,34,27,8,21,29,16,29,15,14,17,24,12,16,33
3585,LOC101888114,5,8,11,10,6,7,9,7,11,9,8,8,12,6,9,10
3586,LOC101895021,3,3,6,4,1,3,3,3,6,3,4,3,3,3,3,6
3587,LOC101888694,4,5,4,3,2,4,4,3,6,3,3,2,4,3,6,4
3588,LOC101888292,39,74,113,69,38,52,63,50,93,39,45,42,60,44,50,131
3589,LOC101888874,1,6,3,2,2,3,1,2,490,1008,688,676,568,402,647,389
3590,LOC101889227,38,46,40,30,71,33,26,22,60,116,94,85,118,62,82,42
3591,LOC101889050,31,28,31,30,36,35,29,30,11,6,6,5,8,8,3,6
3592,LOC101890080,29,30,34,30,27,31,29,29,31,50,40,39,38,30,31,31
3593,LOC101895187,14,13,9,12,23,12,10,11,14,16,9,12,18,8,9,12
3594,LOC101895359,0,3,1,2,1,1,1,1,1,2,2,2,2,1,1,2
3595,LOC101890241,20,30,27,28,17,23,27,21,35,32,22,30,28,27,25,38
3596,LOC101890415,2,12,14,8,2,5,8,2,27,55,83,48,31,52,52,24
3597,LOC101890819,5,10,10,10,5,7,10,5,16,12,12,15,15,10,15,15
3598,LOC101890993,0,0,0,1,0,0,0,0,10,11,12,17,4,8,14,7
3599,LOC101891166,0,40,3,9,1,3,2,2,61,131,109,118,35,107,109,80
3600,LOC101895710,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
3601,LOC101891336,0,0,0,0,0,0,0,0,3,4,4,4,4,4,5,2
3602,LOC101895884,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
3603,LOC101896054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,LOC101891515,4,8,11,9,2,7,9,7,8,3,3,4,6,2,3,7
3605,LOC101891796,8,6,6,8,11,10,7,11,1,4,2,3,2,1,3,3
3606,LOC101896215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,LOC101896387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,LOC109611872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,LOC101896564,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
3610,LOC101891970,16,31,32,28,12,22,27,17,28,18,14,12,23,13,14,37
3611,LOC101892263,12,34,30,23,13,17,23,15,28,62,35,31,39,25,23,34
3612,LOC101892550,8,7,9,8,6,8,7,8,11,10,10,13,13,8,12,10
3613,LOC101892837,10,17,26,25,8,18,23,13,23,15,15,16,21,11,15,22
3614,LOC101893007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,LOC101893347,7,10,15,12,6,8,11,7,12,8,10,9,12,6,9,12
3616,LOC101893186,4,6,7,6,3,4,5,3,10,8,8,7,8,6,7,7
3617,LOC101896745,0,1,2,2,0,1,2,1,2,0,0,0,1,0,0,3
3618,LOC101894200,112,175,154,141,110,130,132,127,296,254,255,227,158,223,212,223
3619,LOC101894480,57,37,47,44,52,55,43,50,44,55,53,54,60,52,50,36
3620,LOC101894742,31,19,24,25,25,30,24,30,27,25,29,27,30,25,27,20
3621,LOC101896917,102,61,68,86,78,98,66,89,22,20,17,17,27,17,17,25
3622,LOC101897214,598,329,422,477,433,559,563,567,224,203,306,218,188,225,270,263
3623,LOC101897395,2,4,4,3,1,2,3,2,7,8,7,5,7,3,6,8
3624,LOC101898420,0,3,5,3,0,2,4,1,4,0,0,0,1,0,0,6
3625,LOC101897562,11,13,18,16,11,12,15,15,12,15,13,13,16,11,13,17
3626,LOC101897735,11,16,20,16,10,13,17,13,18,16,15,16,21,13,15,21
3627,LOC101897902,4,9,9,8,5,7,9,5,13,14,16,16,21,11,14,12
3628,LOC101898069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3629,LOC101898594,0,19,37,33,0,31,8,18,16,3,6,7,12,1,7,19
3630,LOC101898249,1,1,1,1,0,2,2,2,1,2,2,2,2,2,3,2
3631,LOC101898770,0,91,152,112,0,90,37,67,61,0,18,31,38,0,15,69
3632,LOC101898939,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3633,LOC101899114,15,13,17,19,12,17,17,14,16,12,11,14,17,10,12,16
3634,LOC101900076,383,408,379,372,368,392,389,412,606,762,656,725,652,583,705,514
3635,LOC105261531,4,6,6,5,3,6,7,4,6,8,4,4,8,5,4,5
3636,LOC101887945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,LOC101900598,22,18,24,20,17,27,22,20,17,12,10,13,16,12,11,26
3638,LOC101900421,4,8,11,9,4,7,10,6,11,7,7,8,11,7,8,18
3639,LOC101900781,104,129,144,105,82,109,112,93,288,310,308,317,287,312,355,232
3640,LOC101901406,8,11,15,13,5,12,14,13,12,8,6,7,9,4,6,15
3641,LOC101901569,14,27,15,12,11,10,12,14,101,110,84,82,104,82,81,70
3642,LOC101901737,12,173,41,73,13,35,71,15,570,567,492,515,624,701,610,409
3643,LOC101891516,85,66,62,58,51,62,60,72,86,99,82,93,80,103,107,75
3644,LOC101888115,12,7,9,6,10,12,4,10,7,9,10,11,6,5,15,4
3645,LOC101891695,7,12,16,12,5,10,14,7,13,11,9,7,14,6,9,13
3646,LOC101888414,10,11,13,12,10,11,12,10,16,17,19,16,21,11,16,15
3647,LOC101891863,6,4,5,7,5,6,5,7,4,5,4,5,4,4,4,5
3648,LOC101892038,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3649,LOC101891337,2,5,8,6,2,4,5,3,6,3,3,4,5,3,4,7
3650,LOC101888695,4,11,17,11,7,8,15,5,35,32,44,39,113,54,63,35
3651,LOC101888875,25,26,33,29,20,29,31,26,29,23,21,21,29,15,23,31
3652,LOC101889051,34,29,37,35,23,33,34,40,21,21,18,17,25,14,19,28
3653,LOC101889228,162,158,136,137,155,144,139,147,689,797,791,903,714,954,966,649
3654,LOC101892212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,LOC101892379,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1
3656,LOC101889402,6,8,6,7,5,6,5,7,21,21,23,28,20,23,32,20
3657,LOC105261536,3,3,3,3,3,3,2,3,6,7,8,6,8,5,8,4
3658,LOC101892551,58,40,56,41,61,56,39,38,21,25,24,20,31,15,21,13
3659,LOC109611884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,LOC101892895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,LOC101889680,0,1,0,0,0,0,0,0,5,9,8,9,6,3,8,4
3662,LOC101889853,61,100,79,92,57,68,65,83,113,121,116,113,93,97,117,95
3663,LOC101893067,4,46,28,28,2,16,20,10,152,203,195,166,106,142,174,146
3664,LOC101891167,0,0,0,0,0,0,0,1,3,2,1,1,2,1,1,4
3665,LOC101893243,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
3666,LOC101893409,0,2,1,1,0,0,1,0,9,12,13,12,10,8,14,8
3667,LOC101893574,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3668,LOC101893742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,LOC101893910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3670,LOC101894084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,LOC101897616,5,4,8,7,4,5,5,5,8,8,7,10,7,5,7,9
3672,LOC101894253,5,13,19,19,4,10,19,7,15,11,7,8,17,7,6,18
3673,LOC101897791,29,42,48,37,26,31,38,38,54,56,52,57,59,54,57,76
3674,LOC101894418,20,32,37,30,21,27,31,26,36,27,21,26,32,22,22,46
3675,LOC101894696,3,6,7,6,4,4,6,5,6,6,6,6,7,5,5,7
3676,LOC101898124,21,26,31,26,21,22,26,23,32,31,32,34,45,31,38,32
3677,LOC109611603,12,12,17,16,10,13,14,13,14,11,12,12,16,8,11,13
